filename,stem,action,environment,image_found,label_found,reason
image775.jpg,image775,test_move,non_snow,True,True,assigned_to_test
image737.jpg,image737,test_move,non_snow,True,True,assigned_to_test
image743.jpg,image743,test_move,non_snow,True,True,assigned_to_test
image602.jpg,image602,test_move,non_snow,True,True,assigned_to_test
image539.jpg,image539,test_move,non_snow,True,True,assigned_to_test
image606.jpg,image606,test_move,non_snow,True,True,assigned_to_test
image540.jpg,image540,test_move,non_snow,True,True,assigned_to_test
image717.jpg,image717,test_move,non_snow,True,True,assigned_to_test
image766.jpg,image766,test_move,non_snow,True,True,assigned_to_test
image701.jpg,image701,test_move,non_snow,True,True,assigned_to_test
image727.jpg,image727,test_move,non_snow,True,True,assigned_to_test
image769.jpg,image769,test_move,non_snow,True,True,assigned_to_test
image789.jpg,image789,test_move,non_snow,True,True,assigned_to_test
image886.jpg,image886,test_move,non_snow,True,True,assigned_to_test
image745.jpg,image745,test_move,non_snow,True,True,assigned_to_test
image563.jpg,image563,test_move,non_snow,True,True,assigned_to_test
image518.jpg,image518,test_move,non_snow,True,True,assigned_to_test
image896.jpg,image896,test_move,non_snow,True,True,assigned_to_test
image702.jpg,image702,test_move,non_snow,True,True,assigned_to_test
image620.jpg,image620,test_move,non_snow,True,True,assigned_to_test
image505.jpg,image505,test_move,non_snow,True,True,assigned_to_test
imgR162.jpg,imgr162,test_move,non_snow,True,True,assigned_to_test
image516.jpg,image516,test_move,non_snow,True,True,assigned_to_test
image623.jpg,image623,test_move,non_snow,True,True,assigned_to_test
image779.jpg,image779,test_move,non_snow,True,True,assigned_to_test
image565.jpg,image565,test_move,non_snow,True,True,assigned_to_test
image742.jpg,image742,test_move,non_snow,True,True,assigned_to_test
image780.jpg,image780,test_move,non_snow,True,True,assigned_to_test
image765.jpg,image765,test_move,non_snow,True,True,assigned_to_test
image608.jpg,image608,test_move,non_snow,True,True,assigned_to_test
image931.jpg,image931,test_move,non_snow,True,True,assigned_to_test
image718.jpg,image718,test_move,non_snow,True,True,assigned_to_test
image918.jpg,image918,test_move,non_snow,True,True,assigned_to_test
image601.jpg,image601,test_move,non_snow,True,True,assigned_to_test
image794.jpg,image794,test_move,non_snow,True,True,assigned_to_test
image736.jpg,image736,test_move,non_snow,True,True,assigned_to_test
image549.jpg,image549,test_move,non_snow,True,True,assigned_to_test
image994.jpg,image994,test_move,non_snow,True,True,assigned_to_test
image756.jpg,image756,test_move,non_snow,True,True,assigned_to_test
image521.jpg,image521,test_move,non_snow,True,True,assigned_to_test
image767.jpg,image767,test_move,non_snow,True,True,assigned_to_test
image778.jpg,image778,test_move,non_snow,True,True,assigned_to_test
image784.jpg,image784,test_move,non_snow,True,True,assigned_to_test
image607.jpg,image607,test_move,non_snow,True,True,assigned_to_test
image774.jpg,image774,test_move,non_snow,True,True,assigned_to_test
image562.jpg,image562,test_move,non_snow,True,True,assigned_to_test
image630.jpg,image630,test_move,non_snow,True,True,assigned_to_test
image694.jpg,image694,test_move,non_snow,True,True,assigned_to_test
image546.jpg,image546,test_move,non_snow,True,True,assigned_to_test
image693.jpg,image693,test_move,non_snow,True,True,assigned_to_test
image912.jpg,image912,test_move,non_snow,True,True,assigned_to_test
image764.jpg,image764,test_move,non_snow,True,True,assigned_to_test
image716.jpg,image716,test_move,non_snow,True,True,assigned_to_test
image610.jpg,image610,test_move,non_snow,True,True,assigned_to_test
image697.jpg,image697,test_move,non_snow,True,True,assigned_to_test
image529.jpg,image529,test_move,non_snow,True,True,assigned_to_test
image927.jpg,image927,test_move,non_snow,True,True,assigned_to_test
image568.jpg,image568,test_move,non_snow,True,True,assigned_to_test
image923.jpg,image923,test_move,non_snow,True,True,assigned_to_test
imgR178.jpg,imgr178,test_move,non_snow,True,True,assigned_to_test
image613.jpg,image613,test_move,non_snow,True,True,assigned_to_test
image870.jpg,image870,test_move,non_snow,True,True,assigned_to_test
image567.jpg,image567,test_move,non_snow,True,True,assigned_to_test
image772.jpg,image772,test_move,non_snow,True,True,assigned_to_test
image509.jpg,image509,test_move,non_snow,True,True,assigned_to_test
image520.jpg,image520,test_move,non_snow,True,True,assigned_to_test
image786.jpg,image786,test_move,non_snow,True,True,assigned_to_test
image556.jpg,image556,test_move,non_snow,True,True,assigned_to_test
image747.jpg,image747,test_move,non_snow,True,True,assigned_to_test
image692.jpg,image692,test_move,non_snow,True,True,assigned_to_test
image926.jpg,image926,test_move,non_snow,True,True,assigned_to_test
image997.jpg,image997,test_move,non_snow,True,True,assigned_to_test
image759.jpg,image759,test_move,non_snow,True,True,assigned_to_test
image761.jpg,image761,test_move,non_snow,True,True,assigned_to_test
image904.jpg,image904,test_move,non_snow,True,True,assigned_to_test
image614.jpg,image614,test_move,non_snow,True,True,assigned_to_test
image741.jpg,image741,test_move,non_snow,True,True,assigned_to_test
image524.jpg,image524,test_move,non_snow,True,True,assigned_to_test
image696.jpg,image696,test_move,non_snow,True,True,assigned_to_test
imgR170.jpg,imgr170,test_move,non_snow,True,True,assigned_to_test
image838.jpg,image838,test_move,snow,True,True,assigned_to_test
image925.jpg,image925,test_move,snow,True,True,assigned_to_test
image979.jpg,image979,test_move,snow,True,True,assigned_to_test
image1003.jpg,image1003,test_move,snow,True,True,assigned_to_test
image989.jpg,image989,test_move,snow,True,True,assigned_to_test
image909.jpg,image909,test_move,snow,True,True,assigned_to_test
image986.jpg,image986,test_move,snow,True,True,assigned_to_test
image996.jpg,image996,test_move,snow,True,True,assigned_to_test
image977.jpg,image977,test_move,snow,True,True,assigned_to_test
image992.jpg,image992,test_move,snow,True,True,assigned_to_test
image935.jpg,image935,test_move,snow,True,True,assigned_to_test
image911.jpg,image911,test_move,snow,True,True,assigned_to_test
image914.jpg,image914,test_move,snow,True,True,assigned_to_test
image899.jpg,image899,test_move,snow,True,True,assigned_to_test
image999.jpg,image999,test_move,snow,True,True,assigned_to_test
image974.jpg,image974,test_move,snow,True,True,assigned_to_test
image990.jpg,image990,test_move,snow,True,True,assigned_to_test
image900.jpg,image900,test_move,snow,True,True,assigned_to_test
image985.jpg,image985,test_move,snow,True,True,assigned_to_test
image995.jpg,image995,test_move,snow,True,True,assigned_to_test
image1006.jpg,image1006,test_move,snow,True,True,assigned_to_test
image928.jpg,image928,test_move,snow,True,True,assigned_to_test
image980.jpg,image980,test_move,snow,True,True,assigned_to_test
image763.jpg,image763,test_move,snow,True,True,assigned_to_test
image976.jpg,image976,test_move,snow,True,True,assigned_to_test
image987.jpg,image987,test_move,snow,True,True,assigned_to_test
image776.jpg,image776,test_move,snow,True,True,assigned_to_test
image787.jpg,image787,test_move,snow,True,True,assigned_to_test
image902.jpg,image902,test_move,snow,True,True,assigned_to_test
image906.jpg,image906,test_move,snow,True,True,assigned_to_test
image908.jpg,image908,test_move,snow,True,True,assigned_to_test
image991.jpg,image991,test_move,snow,True,True,assigned_to_test
image1005.jpg,image1005,test_move,snow,True,True,assigned_to_test
image785.jpg,image785,test_move,snow,True,True,assigned_to_test
image984.jpg,image984,test_move,snow,True,True,assigned_to_test
